"COUNTRY","Country","SEO","Socio economic objective","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,67.362,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,81.18,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,63.654,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,107.34,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,134.016,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,127.903,"P","Provisional value"
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,124.18,"P","Provisional value"
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,125.116,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,159.32,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,184.029,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,190.138,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,144.903,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,135.575,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,130.772,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,148.187,,
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,157.13,"P","Provisional value"
"NLD","Netherlands","NABS133","R&D related to Medical and health sciences - financed from sources other than GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,150.823,"P","Provisional value"
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,47.325,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,47.829,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,46.655,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,22.551,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,80.557,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,81.012,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,79.95,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,106.62,,
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,115.089,"P","Provisional value"
"NLD","Netherlands","NABS134","R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,111.987,"P","Provisional value"
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,86.036,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,92.628,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,88.081,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,96.866,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,87.333,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,138.403,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,106.355,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,127.298,,
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,126.652,"P","Provisional value"
"NLD","Netherlands","NABS135","R&D related to Social sciences - financed from sources other than GUF","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,122.392,"P","Provisional value"
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,68.015,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,67.763,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,67.491,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,70.735,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,64.77,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,109.741,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,88.196,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,101.382,,
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,101.465,"P","Provisional value"
"NLD","Netherlands","NABS136","R&D related to Humanities and the arts - financed from sources other than GUF ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,98.123,"P","Provisional value"
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",6377.369,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",5909.598,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",5981.493,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",6065.334,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",6027.356,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",6055.798,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",6019.128,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",6557.77,,
"NLD","Netherlands","_T","Total","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",6533.574,"E; P","Estimated value; Provisional value"
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",3131.603,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",2851.787,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",2849.816,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",2756.638,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",2682.912,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",2652.721,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",2623.244,,
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",3203.932,"P","Provisional value"
"NLD","Netherlands","_T_XGUF","Total GBARD excluding GUF","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",3027.144,"E; P","Estimated value; Provisional value"
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",10.456,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",36.656,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",31.987,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",33.419,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",25.963,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",56.55,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",53.931,,
"NLD","Netherlands","NABS01","Exploration and exploitation of the Earth","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",50.35,,
